,date_time,start,end,p1,p2,Exchange Number,timeframe,ticker_symbol
1345,2022-04-04 15:59:00,178.335,178.49,178.33,178.465,1001808,1min,AAPL
1346,2022-04-04 16:00:00,178.44,178.45,178.32,178.35,6228174,1min,AAPL
1347,2022-04-04 16:01:00,178.4,178.55,178.36,178.49,31198,1min,AAPL
1348,2022-04-04 16:02:00,178.44,178.51,178.44,178.44,365568,1min,AAPL
1349,2022-04-04 16:03:00,178.44,178.48,178.35,178.3601,636866,1min,AAPL
1350,2022-04-04 16:04:00,178.4,178.4,178.37,178.38,2679,1min,AAPL
1351,2022-04-04 16:05:00,178.3701,178.3999,178.37,178.3999,800,1min,AAPL
1352,2022-04-04 16:06:00,178.4,178.48,178.4,178.41,1546,1min,AAPL
1353,2022-04-04 16:07:00,178.41,178.46,178.38,178.38,11473,1min,AAPL
1354,2022-04-04 16:08:00,178.38,178.54,178.36,178.4,5548,1min,AAPL
1355,2022-04-04 16:09:00,178.39,178.45,178.39,178.44,2176,1min,AAPL
1356,2022-04-04 16:10:00,178.45,178.45,178.44,178.45,1658,1min,AAPL
1357,2022-04-04 16:11:00,178.45,178.45,178.44,178.45,2430,1min,AAPL
1358,2022-04-04 16:12:00,178.45,178.4801,178.45,178.4801,3580,1min,AAPL
1359,2022-04-04 16:13:00,178.48,178.49,178.44,178.48,78708,1min,AAPL
1360,2022-04-04 16:14:00,178.48,178.48,178.4416,178.4679,1098,1min,AAPL
1361,2022-04-04 16:15:00,178.45,178.46,178.45,178.46,602,1min,AAPL
1362,2022-04-04 16:16:00,178.47,178.47,178.45,178.45,1302,1min,AAPL
1363,2022-04-04 16:17:00,178.4501,178.52,178.4501,178.5,3817,1min,AAPL
1364,2022-04-04 16:18:00,178.5,178.54,178.5,178.53,3215,1min,AAPL
1365,2022-04-04 16:19:00,178.52,178.52,178.47,178.5199,2570,1min,AAPL
1366,2022-04-04 16:20:00,178.5199,178.5199,178.45,178.48,945,1min,AAPL
1367,2022-04-04 16:21:00,178.45,178.45,178.44,178.44,1570,1min,AAPL
1368,2022-04-04 16:22:00,178.4499,178.45,178.44,178.4401,3500,1min,AAPL
1369,2022-04-04 16:23:00,178.4401,178.45,178.4401,178.45,2000,1min,AAPL
1370,2022-04-04 16:24:00,178.48,178.48,178.46,178.4701,686,1min,AAPL
1371,2022-04-04 16:25:00,178.46,178.46,178.45,178.45,982,1min,AAPL
1372,2022-04-04 16:26:00,178.44,178.4614,178.44,178.44,1064,1min,AAPL
1373,2022-04-04 16:27:00,178.44,178.4698,178.44,178.4698,1456,1min,AAPL
1374,2022-04-04 16:28:00,178.44,178.45,178.44,178.4401,850,1min,AAPL
1375,2022-04-04 16:29:00,178.45,178.47,178.44,178.47,4438,1min,AAPL
1376,2022-04-04 16:30:00,178.45,178.47,178.45,178.47,4787,1min,AAPL
1377,2022-04-04 16:31:00,178.44,178.45,178.44,178.45,40912,1min,AAPL
1378,2022-04-04 16:32:00,178.47,178.47,178.44,178.44,723,1min,AAPL
1379,2022-04-04 16:33:00,178.4401,178.4401,178.44,178.44,441,1min,AAPL
1380,2022-04-04 16:34:00,178.4401,178.4401,178.4401,178.4401,200,1min,AAPL
1381,2022-04-04 16:35:00,178.44,178.45,178.44,178.45,2666,1min,AAPL
1382,2022-04-04 16:36:00,178.47,178.4797,178.45,178.4797,2163,1min,AAPL
1383,2022-04-04 16:37:00,178.47,178.47,178.44,178.45,1000,1min,AAPL
1384,2022-04-04 16:38:00,178.44,178.48,178.44,178.48,4176,1min,AAPL
1385,2022-04-04 16:39:00,178.46,178.47,178.44,178.45,1370,1min,AAPL
1386,2022-04-04 16:40:00,178.45,178.48,178.45,178.48,897,1min,AAPL
1387,2022-04-04 16:41:00,178.4799,178.48,178.46,178.46,1983,1min,AAPL
1388,2022-04-04 16:42:00,178.46,178.46,178.46,178.46,123,1min,AAPL
1389,2022-04-04 16:43:00,178.4699,178.47,178.4699,178.4699,1650,1min,AAPL
1390,2022-04-04 16:44:00,178.47,178.47,178.47,178.47,250,1min,AAPL
1391,2022-04-04 16:45:00,178.45,178.45,178.45,178.45,500,1min,AAPL
1392,2022-04-04 16:46:00,178.46,178.47,178.46,178.47,359,1min,AAPL
1393,2022-04-04 16:47:00,178.44,178.44,178.44,178.44,200,1min,AAPL
1394,2022-04-04 16:48:00,178.4427,178.4427,178.4401,178.4401,1227,1min,AAPL
1395,2022-04-04 16:49:00,178.43,178.44,178.43,178.44,943,1min,AAPL
1396,2022-04-04 16:50:00,178.45,178.45,178.44,178.45,412,1min,AAPL
1397,2022-04-04 16:51:00,178.44,178.44,178.44,178.44,235,1min,AAPL
1398,2022-04-04 16:52:00,178.45,178.45,178.45,178.45,950,1min,AAPL
1399,2022-04-04 16:53:00,178.44,178.44,178.44,178.44,150,1min,AAPL
1400,2022-04-04 16:54:00,178.46,178.46,178.44,178.44,1122,1min,AAPL
1401,2022-04-04 16:55:00,178.44,178.44,178.43,178.43,2547,1min,AAPL
1402,2022-04-04 16:56:00,178.43,178.4301,178.43,178.43,536,1min,AAPL
1403,2022-04-04 16:57:00,178.44,178.44,178.42,178.42,2583,1min,AAPL
1404,2022-04-04 16:58:00,178.42,178.4346,178.41,178.41,1489,1min,AAPL
1405,2022-04-04 16:59:00,178.41,178.41,178.39,178.39,2334,1min,AAPL
1406,2022-04-04 17:00:00,178.39,178.39,178.39,178.39,2158,1min,AAPL
1407,2022-04-04 17:02:00,178.38,178.38,178.36,178.36,2050,1min,AAPL
1408,2022-04-04 17:03:00,178.36,178.4,178.36,178.37,594,1min,AAPL
1409,2022-04-04 17:04:00,178.36,178.37,178.36,178.36,1891,1min,AAPL
1410,2022-04-04 17:05:00,178.36,178.36,178.35,178.36,2486,1min,AAPL
1411,2022-04-04 17:06:00,178.38,178.38,178.38,178.38,200,1min,AAPL
1412,2022-04-04 17:07:00,178.36,178.44,178.35,178.44,79175,1min,AAPL
1413,2022-04-04 17:08:00,178.38,178.38,178.38,178.38,100,1min,AAPL
1414,2022-04-04 17:09:00,178.35,178.3898,178.35,178.35,1463,1min,AAPL
1415,2022-04-04 17:10:00,178.36,178.36,178.36,178.36,200,1min,AAPL
1416,2022-04-04 17:11:00,178.3899,178.3899,178.38,178.38,300,1min,AAPL
1417,2022-04-04 17:12:00,178.38,178.38,178.36,178.36,630,1min,AAPL
1418,2022-04-04 17:13:00,178.3499,178.35,178.3499,178.35,4011,1min,AAPL
1419,2022-04-04 17:14:00,178.36,178.37,178.34,178.34,479,1min,AAPL
1420,2022-04-04 17:16:00,178.3404,178.3404,178.34,178.34,1643,1min,AAPL
1421,2022-04-04 17:18:00,178.34,178.36,178.34,178.36,400,1min,AAPL
1422,2022-04-04 17:19:00,178.35,178.35,178.35,178.35,876,1min,AAPL
1423,2022-04-04 17:20:00,178.38,178.38,178.35,178.35,709,1min,AAPL
1424,2022-04-04 17:21:00,178.35,178.3501,178.35,178.35,2351,1min,AAPL
1425,2022-04-04 17:22:00,178.35,178.35,178.35,178.35,100,1min,AAPL
1426,2022-04-04 17:24:00,178.35,178.3542,178.35,178.35,2416,1min,AAPL
1427,2022-04-04 17:26:00,178.34,178.35,178.34,178.34,775,1min,AAPL
1428,2022-04-04 17:27:00,178.39,178.39,178.33,178.33,2566,1min,AAPL
1429,2022-04-04 17:28:00,178.32,178.32,178.32,178.32,895,1min,AAPL
1430,2022-04-04 17:29:00,178.35,178.35,178.3,178.3,2262,1min,AAPL
1431,2022-04-04 17:30:00,178.3,178.36,178.3,178.32,2200,1min,AAPL
1432,2022-04-04 17:31:00,178.3,178.3001,178.3,178.3,1048,1min,AAPL
1433,2022-04-04 17:32:00,178.3,178.32,178.3,178.32,1125,1min,AAPL
1434,2022-04-04 17:34:00,178.3,178.39,178.3,178.37,3069,1min,AAPL
1435,2022-04-04 17:35:00,178.29,178.3,178.29,178.3,1861,1min,AAPL
1436,2022-04-04 17:36:00,178.3,178.3,178.28,178.28,590,1min,AAPL
1437,2022-04-04 17:37:00,178.27,178.2701,178.26,178.27,4259,1min,AAPL
1438,2022-04-04 17:38:00,178.27,178.28,178.26,178.27,812,1min,AAPL
1439,2022-04-04 17:39:00,178.27,178.28,178.27,178.28,340,1min,AAPL
1440,2022-04-04 17:40:00,178.29,178.29,178.26,178.26,1732,1min,AAPL
1441,2022-04-04 17:41:00,178.287,178.287,178.26,178.26,300,1min,AAPL
1442,2022-04-04 17:42:00,178.27,178.28,178.26,178.26,1912,1min,AAPL
1443,2022-04-04 17:43:00,178.26,178.26,178.25,178.25,1088,1min,AAPL
1444,2022-04-04 17:44:00,178.26,178.31,178.25,178.25,1422,1min,AAPL
1445,2022-04-04 17:45:00,178.2599,178.2599,178.2599,178.2599,100,1min,AAPL
1446,2022-04-04 17:46:00,178.26,178.26,178.26,178.26,900,1min,AAPL
1447,2022-04-04 17:47:00,178.26,178.28,178.26,178.28,785,1min,AAPL
1448,2022-04-04 17:49:00,178.25,178.28,178.25,178.28,1406,1min,AAPL
1449,2022-04-04 17:50:00,178.29,178.29,178.29,178.29,100,1min,AAPL
1450,2022-04-04 17:52:00,178.27,178.29,178.27,178.29,1037,1min,AAPL
1451,2022-04-04 17:53:00,178.3,178.3,178.3,178.3,1173,1min,AAPL
1452,2022-04-04 17:54:00,178.3,178.3,178.3,178.3,100,1min,AAPL
1453,2022-04-04 17:55:00,178.31,178.31,178.31,178.31,350,1min,AAPL
1454,2022-04-04 17:56:00,178.2943,178.31,178.2943,178.31,350,1min,AAPL
1455,2022-04-04 17:57:00,178.31,178.31,178.29,178.29,288,1min,AAPL
1456,2022-04-04 17:58:00,178.3,178.3,178.3,178.3,100,1min,AAPL
1457,2022-04-04 17:59:00,178.3072,178.3072,178.3072,178.3072,100,1min,AAPL
1458,2022-04-04 18:00:00,178.3099,178.3099,178.3099,178.3099,2500,1min,AAPL
1459,2022-04-04 18:04:00,178.32,178.38,178.32,178.38,2620,1min,AAPL
1460,2022-04-04 18:05:00,178.4,178.4,178.36,178.4,731,1min,AAPL
1461,2022-04-04 18:07:00,178.39,178.5,178.39,178.5,4595,1min,AAPL
1462,2022-04-04 18:08:00,178.3999,178.4,178.3999,178.4,884,1min,AAPL
1463,2022-04-04 18:09:00,178.39,178.39,178.39,178.39,125,1min,AAPL
1464,2022-04-04 18:10:00,178.36,178.36,178.36,178.36,100,1min,AAPL
1465,2022-04-04 18:11:00,178.35,178.35,178.35,178.35,100,1min,AAPL
1466,2022-04-04 18:12:00,178.34,178.34,178.33,178.33,1857,1min,AAPL
1467,2022-04-04 18:13:00,178.33,178.33,178.33,178.33,100,1min,AAPL
1468,2022-04-04 18:14:00,178.33,178.33,178.3,178.3,400,1min,AAPL
1469,2022-04-04 18:15:00,178.3,178.34,178.3,178.34,800,1min,AAPL
1470,2022-04-04 18:17:00,178.33,178.33,178.33,178.33,313,1min,AAPL
1471,2022-04-04 18:19:00,178.32,178.32,178.3,178.3,767,1min,AAPL
1472,2022-04-04 18:20:00,178.3,178.3,178.3,178.3,567,1min,AAPL
1473,2022-04-04 18:21:00,178.33,178.33,178.33,178.33,100,1min,AAPL
1474,2022-04-04 18:29:00,178.31,178.31,178.3,178.3,970,1min,AAPL
1475,2022-04-04 18:30:00,178.3,178.3,178.28,178.28,340,1min,AAPL
1476,2022-04-04 18:31:00,178.2899,178.3,178.2899,178.3,1200,1min,AAPL
1477,2022-04-04 18:33:00,178.28,178.28,178.26,178.26,300,1min,AAPL
1478,2022-04-04 18:34:00,178.26,178.26,178.26,178.26,100,1min,AAPL
1479,2022-04-04 18:35:00,178.26,178.27,178.25,178.27,500,1min,AAPL
1480,2022-04-04 18:36:00,178.27,178.27,178.27,178.27,100,1min,AAPL
1481,2022-04-04 18:37:00,178.28,178.28,178.28,178.28,100,1min,AAPL
1482,2022-04-04 18:38:00,178.25,178.25,178.25,178.25,150,1min,AAPL
1483,2022-04-04 18:40:00,178.25,178.25,178.25,178.25,699,1min,AAPL
1484,2022-04-04 18:42:00,178.28,178.28,178.27,178.27,200,1min,AAPL
1485,2022-04-04 18:43:00,178.25,178.27,178.25,178.25,2448,1min,AAPL
1486,2022-04-04 18:44:00,178.25,178.25,178.25,178.25,2341,1min,AAPL
1487,2022-04-04 18:45:00,178.24,178.24,178.24,178.24,225,1min,AAPL
1488,2022-04-04 18:46:00,178.25,178.25,178.25,178.25,172,1min,AAPL
1489,2022-04-04 18:47:00,178.26,178.28,178.23,178.28,1038,1min,AAPL
1490,2022-04-04 18:48:00,178.32,178.32,178.32,178.32,200,1min,AAPL
1491,2022-04-04 18:49:00,178.3,178.36,178.3,178.36,800,1min,AAPL
1492,2022-04-04 18:50:00,178.38,178.38,178.3,178.37,1327,1min,AAPL
1493,2022-04-04 18:51:00,178.33,178.33,178.32,178.32,299,1min,AAPL
1494,2022-04-04 18:52:00,178.34,178.34,178.34,178.34,700,1min,AAPL
1495,2022-04-04 18:55:00,178.32,178.32,178.32,178.32,200,1min,AAPL
1496,2022-04-04 18:57:00,178.32,178.34,178.32,178.34,345,1min,AAPL
1497,2022-04-04 19:00:00,178.33,178.33,178.3,178.3,1448,1min,AAPL
1498,2022-04-04 19:01:00,178.3,178.3,178.29,178.3,591,1min,AAPL
1499,2022-04-04 19:03:00,178.3,178.3,178.3,178.3,100,1min,AAPL
1500,2022-04-04 19:04:00,178.3,178.3,178.2999,178.3,2314,1min,AAPL
1501,2022-04-04 19:07:00,178.3,178.3,178.3,178.3,300,1min,AAPL
1502,2022-04-04 19:10:00,178.31,178.31,178.31,178.31,100,1min,AAPL
1503,2022-04-04 19:11:00,178.3,178.3,178.3,178.3,4000,1min,AAPL
1504,2022-04-04 19:12:00,178.31,178.31,178.29,178.29,1182,1min,AAPL
1505,2022-04-04 19:14:00,178.29,178.29,178.29,178.29,2049,1min,AAPL
1506,2022-04-04 19:16:00,178.28,178.28,178.28,178.28,481,1min,AAPL
1507,2022-04-04 19:18:00,178.29,178.29,178.29,178.29,225,1min,AAPL
1508,2022-04-04 19:20:00,178.28,178.28,178.28,178.28,500,1min,AAPL
1509,2022-04-04 19:21:00,178.28,178.28,178.28,178.28,725,1min,AAPL
1510,2022-04-04 19:23:00,178.29,178.3,178.29,178.3,1100,1min,AAPL
1511,2022-04-04 19:25:00,178.28,178.28,178.28,178.28,1001,1min,AAPL
1512,2022-04-04 19:26:00,178.28,178.28,178.28,178.28,4800,1min,AAPL
1513,2022-04-04 19:27:00,178.28,178.28,178.28,178.28,2222,1min,AAPL
1514,2022-04-04 19:28:00,178.29,178.29,178.29,178.29,100,1min,AAPL
1515,2022-04-04 19:29:00,178.29,178.29,178.29,178.29,100,1min,AAPL
1516,2022-04-04 19:30:00,178.3,178.31,178.3,178.31,300,1min,AAPL
1517,2022-04-04 19:31:00,178.35,178.35,178.35,178.35,100,1min,AAPL
1518,2022-04-04 19:33:00,178.35,178.35,178.35,178.35,150,1min,AAPL
1519,2022-04-04 19:35:00,178.35,178.37,178.35,178.37,200,1min,AAPL
1520,2022-04-04 19:41:00,178.35,178.35,178.3,178.3,1607,1min,AAPL
1521,2022-04-04 19:42:00,178.3,178.3,178.28,178.28,583,1min,AAPL
1522,2022-04-04 19:43:00,178.26,178.26,178.26,178.26,115,1min,AAPL
1523,2022-04-04 19:44:00,178.27,178.27,178.21,178.21,2359,1min,AAPL
1524,2022-04-04 19:45:00,178.23,178.23,178.2,178.22,1846,1min,AAPL
1525,2022-04-04 19:46:00,178.2,178.2,178.14,178.2,2710,1min,AAPL
1526,2022-04-04 19:47:00,178.16,178.16,178.15,178.15,1118,1min,AAPL
1527,2022-04-04 19:48:00,178.16,178.2,178.15,178.2,825,1min,AAPL
1528,2022-04-04 19:49:00,178.1501,178.21,178.1501,178.21,686,1min,AAPL
1529,2022-04-04 19:50:00,178.24,178.24,178.24,178.24,100,1min,AAPL
1530,2022-04-04 19:51:00,178.19,178.2,178.19,178.2,1100,1min,AAPL
1531,2022-04-04 19:52:00,178.2,178.24,178.19,178.24,860,1min,AAPL
1532,2022-04-04 19:53:00,178.24,178.24,178.24,178.24,200,1min,AAPL
1533,2022-04-04 19:54:00,178.22,178.22,178.22,178.22,986,1min,AAPL
1534,2022-04-04 19:55:00,178.22,178.22,178.22,178.22,511,1min,AAPL
1535,2022-04-04 19:56:00,178.24,178.25,178.22,178.25,797,1min,AAPL
1536,2022-04-04 19:57:00,178.22,178.23,178.22,178.23,850,1min,AAPL
1537,2022-04-04 19:58:00,178.22,178.25,178.22,178.25,1243,1min,AAPL
1538,2022-04-04 19:59:00,178.25,178.37,178.25,178.36,610,1min,AAPL
1539,2022-04-05 04:00:00,178.66,178.66,178.5,178.6,1143,1min,AAPL
1540,2022-04-05 04:01:00,178.44,178.52,178.44,178.52,740,1min,AAPL
1541,2022-04-05 04:02:00,178.52,178.52,178.52,178.52,100,1min,AAPL
1542,2022-04-05 04:04:00,178.48,178.48,178.48,178.48,154,1min,AAPL
1543,2022-04-05 04:05:00,178.45,178.45,178.45,178.45,300,1min,AAPL
1544,2022-04-05 04:06:00,178.42,178.42,178.42,178.42,259,1min,AAPL
1545,2022-04-05 04:07:00,178.42,178.42,178.42,178.42,114,1min,AAPL
1546,2022-04-05 04:09:00,178.56,178.56,178.56,178.56,485,1min,AAPL
1547,2022-04-05 04:10:00,178.54,178.54,178.54,178.54,100,1min,AAPL
1548,2022-04-05 04:13:00,178.54,178.54,178.54,178.54,168,1min,AAPL
1549,2022-04-05 04:16:00,178.54,178.54,178.5,178.5,569,1min,AAPL
1550,2022-04-05 04:20:00,178.42,178.42,178.42,178.42,1036,1min,AAPL
1551,2022-04-05 04:23:00,178.41,178.41,178.41,178.41,200,1min,AAPL
1552,2022-04-05 04:24:00,178.41,178.41,178.41,178.41,547,1min,AAPL
1553,2022-04-05 04:26:00,178.41,178.41,178.41,178.41,489,1min,AAPL
1554,2022-04-05 04:27:00,178.41,178.41,178.41,178.41,800,1min,AAPL
1555,2022-04-05 04:28:00,178.41,178.43,178.4,178.43,2108,1min,AAPL
1556,2022-04-05 04:29:00,178.41,178.42,178.41,178.41,1567,1min,AAPL
1557,2022-04-05 04:30:00,178.44,178.46,178.44,178.46,403,1min,AAPL
1558,2022-04-05 04:31:00,178.44,178.44,178.44,178.44,397,1min,AAPL
1559,2022-04-05 04:33:00,178.45,178.45,178.41,178.41,659,1min,AAPL
1560,2022-04-05 04:39:00,178.43,178.44,178.43,178.44,300,1min,AAPL
1561,2022-04-05 04:45:00,178.41,178.41,178.41,178.41,893,1min,AAPL
1562,2022-04-05 04:47:00,178.44,178.44,178.44,178.44,102,1min,AAPL
1563,2022-04-05 04:48:00,178.43,178.43,178.43,178.43,100,1min,AAPL
1564,2022-04-05 04:49:00,178.43,178.43,178.43,178.43,1095,1min,AAPL
1565,2022-04-05 04:50:00,178.43,178.43,178.33,178.33,5997,1min,AAPL
1566,2022-04-05 04:51:00,178.34,178.34,178.34,178.34,100,1min,AAPL
1567,2022-04-05 04:54:00,178.33,178.33,178.25,178.25,1441,1min,AAPL
1568,2022-04-05 04:55:00,178.24,178.25,178.24,178.25,1320,1min,AAPL
1569,2022-04-05 05:01:00,178.13,178.13,177.74,177.74,4062,1min,AAPL
1570,2022-04-05 05:02:00,177.98,177.98,177.98,177.98,140,1min,AAPL
1571,2022-04-05 05:03:00,177.98,177.98,177.94,177.94,1291,1min,AAPL
1572,2022-04-05 05:05:00,177.88,177.88,177.88,177.88,312,1min,AAPL
1573,2022-04-05 05:06:00,177.89,177.89,177.87,177.87,497,1min,AAPL
1574,2022-04-05 05:10:00,177.92,177.92,177.85,177.87,2151,1min,AAPL
1575,2022-04-05 05:11:00,177.95,177.95,177.85,177.9,2341,1min,AAPL
1576,2022-04-05 05:14:00,177.95,177.95,177.95,177.95,100,1min,AAPL
1577,2022-04-05 05:16:00,177.95,177.97,177.95,177.97,591,1min,AAPL
1578,2022-04-05 05:17:00,177.97,177.97,177.97,177.97,100,1min,AAPL
1579,2022-04-05 05:20:00,177.9,177.9,177.9,177.9,100,1min,AAPL
1580,2022-04-05 05:25:00,177.82,177.87,177.82,177.87,986,1min,AAPL
1581,2022-04-05 05:26:00,177.89,177.89,177.89,177.89,100,1min,AAPL
1582,2022-04-05 05:28:00,177.79,177.82,177.79,177.79,528,1min,AAPL
1583,2022-04-05 05:31:00,177.91,177.91,177.91,177.91,108,1min,AAPL
1584,2022-04-05 05:32:00,177.95,177.95,177.95,177.95,188,1min,AAPL
1585,2022-04-05 05:33:00,177.95,177.95,177.95,177.95,920,1min,AAPL
1586,2022-04-05 05:35:00,177.88,177.88,177.82,177.82,602,1min,AAPL
1587,2022-04-05 05:36:00,177.91,177.91,177.91,177.91,221,1min,AAPL
1588,2022-04-05 05:42:00,177.8,177.8,177.8,177.8,200,1min,AAPL
1589,2022-04-05 05:45:00,177.9,177.9,177.9,177.9,938,1min,AAPL
1590,2022-04-05 05:46:00,177.8,177.82,177.79,177.79,1038,1min,AAPL
1591,2022-04-05 05:47:00,177.79,177.79,177.79,177.79,100,1min,AAPL
1592,2022-04-05 05:48:00,177.8,177.8,177.79,177.79,1464,1min,AAPL
1593,2022-04-05 05:49:00,177.8,177.8,177.79,177.79,494,1min,AAPL
1594,2022-04-05 05:50:00,177.79,177.8,177.79,177.8,316,1min,AAPL
1595,2022-04-05 05:52:00,177.71,177.71,177.71,177.71,100,1min,AAPL
1596,2022-04-05 05:54:00,177.8,177.8,177.8,177.8,286,1min,AAPL
1597,2022-04-05 05:55:00,177.8,177.8,177.8,177.8,454,1min,AAPL
1598,2022-04-05 05:56:00,177.8,177.8,177.8,177.8,100,1min,AAPL
1599,2022-04-05 05:58:00,177.75,177.75,177.75,177.75,121,1min,AAPL
1600,2022-04-05 06:02:00,177.7,177.7,177.7,177.7,540,1min,AAPL
1601,2022-04-05 06:03:00,177.78,177.78,177.78,177.78,100,1min,AAPL
1602,2022-04-05 06:06:00,177.8,177.8,177.8,177.8,108,1min,AAPL
1603,2022-04-05 06:08:00,177.8,177.8,177.8,177.8,229,1min,AAPL
1604,2022-04-05 06:09:00,177.8,177.83,177.8,177.8,2556,1min,AAPL
1605,2022-04-05 06:10:00,177.83,177.83,177.82,177.82,380,1min,AAPL
1606,2022-04-05 06:11:00,177.83,177.83,177.83,177.83,210,1min,AAPL
1607,2022-04-05 06:12:00,177.83,177.83,177.8,177.8,1806,1min,AAPL
1608,2022-04-05 06:13:00,177.8,177.8,177.8,177.8,574,1min,AAPL
1609,2022-04-05 06:15:00,177.83,177.83,177.83,177.83,151,1min,AAPL
1610,2022-04-05 06:17:00,177.83,177.96,177.83,177.96,1393,1min,AAPL
1611,2022-04-05 06:18:00,178.0,178.1,178.0,178.1,1717,1min,AAPL
1612,2022-04-05 06:19:00,178.01,178.01,178.0,178.0,641,1min,AAPL
1613,2022-04-05 06:21:00,178.0,178.0,178.0,178.0,657,1min,AAPL
1614,2022-04-05 06:22:00,177.98,177.98,177.98,177.98,100,1min,AAPL
1615,2022-04-05 06:28:00,177.87,177.87,177.84,177.84,511,1min,AAPL
1616,2022-04-05 06:33:00,177.87,177.87,177.87,177.87,163,1min,AAPL
1617,2022-04-05 06:35:00,177.8,177.8,177.8,177.8,984,1min,AAPL
1618,2022-04-05 06:37:00,177.8,177.8,177.79,177.79,876,1min,AAPL
1619,2022-04-05 06:39:00,177.76,177.76,177.76,177.76,591,1min,AAPL
1620,2022-04-05 06:44:00,177.84,177.84,177.84,177.84,800,1min,AAPL
1621,2022-04-05 06:48:00,177.95,177.95,177.95,177.95,100,1min,AAPL
1622,2022-04-05 06:51:00,177.95,177.95,177.9,177.9,447,1min,AAPL
1623,2022-04-05 06:52:00,178.0,178.0,178.0,178.0,301,1min,AAPL
1624,2022-04-05 06:54:00,178.0,178.1,177.99,178.1,2847,1min,AAPL
1625,2022-04-05 06:55:00,178.06,178.06,178.05,178.05,2800,1min,AAPL
1626,2022-04-05 06:59:00,178.05,178.05,178.0,178.05,603,1min,AAPL
1627,2022-04-05 07:00:00,178.05,178.11,178.0,178.11,3284,1min,AAPL
1628,2022-04-05 07:01:00,178.08,178.1,178.0,178.0,5925,1min,AAPL
1629,2022-04-05 07:02:00,178.02,178.02,178.02,178.02,141,1min,AAPL
1630,2022-04-05 07:03:00,178.0,178.0,178.0,178.0,1797,1min,AAPL
1631,2022-04-05 07:04:00,178.0,178.0,178.0,178.0,447,1min,AAPL
1632,2022-04-05 07:05:00,178.01,178.05,178.0,178.0,1122,1min,AAPL
1633,2022-04-05 07:06:00,177.95,177.95,177.95,177.95,204,1min,AAPL
1634,2022-04-05 07:07:00,177.98,177.98,177.9,177.93,644,1min,AAPL
1635,2022-04-05 07:09:00,177.92,177.92,177.92,177.92,200,1min,AAPL
1636,2022-04-05 07:10:00,177.9,177.9,177.9,177.9,344,1min,AAPL
1637,2022-04-05 07:11:00,177.88,177.92,177.88,177.92,264,1min,AAPL
1638,2022-04-05 07:12:00,177.94,177.95,177.9,177.9,591,1min,AAPL
1639,2022-04-05 07:13:00,177.87,177.87,177.84,177.84,6896,1min,AAPL
1640,2022-04-05 07:15:00,177.87,177.87,177.87,177.87,299,1min,AAPL
1641,2022-04-05 07:17:00,177.9,177.9,177.9,177.9,298,1min,AAPL
1642,2022-04-05 07:19:00,177.94,177.94,177.91,177.91,1100,1min,AAPL
1643,2022-04-05 07:20:00,177.9,177.91,177.9,177.91,480,1min,AAPL
1644,2022-04-05 07:21:00,177.95,177.98,177.95,177.98,875,1min,AAPL
1645,2022-04-05 07:22:00,177.95,177.95,177.93,177.95,1200,1min,AAPL
1646,2022-04-05 07:23:00,177.94,177.94,177.94,177.94,100,1min,AAPL
1647,2022-04-05 07:24:00,177.93,177.96,177.93,177.96,618,1min,AAPL
1648,2022-04-05 07:27:00,177.97,178.05,177.97,178.04,2416,1min,AAPL
1649,2022-04-05 07:28:00,178.0,178.04,178.0,178.02,3460,1min,AAPL
1650,2022-04-05 07:29:00,178.02,178.06,178.02,178.06,949,1min,AAPL
1651,2022-04-05 07:30:00,178.09,178.1,178.09,178.1,625,1min,AAPL
1652,2022-04-05 07:31:00,178.11,178.11,178.1,178.1,479,1min,AAPL
1653,2022-04-05 07:33:00,178.14,178.16,178.14,178.14,1671,1min,AAPL
1654,2022-04-05 07:34:00,178.11,178.12,178.11,178.12,3099,1min,AAPL
1655,2022-04-05 07:35:00,178.11,178.13,178.11,178.13,428,1min,AAPL
1656,2022-04-05 07:36:00,178.19,178.19,178.19,178.19,386,1min,AAPL
1657,2022-04-05 07:38:00,178.19,178.2,178.19,178.2,3370,1min,AAPL
1658,2022-04-05 07:39:00,178.2,178.26,178.18,178.26,1863,1min,AAPL
1659,2022-04-05 07:40:00,178.29,178.31,178.28,178.31,6791,1min,AAPL
1660,2022-04-05 07:41:00,178.33,178.33,178.31,178.31,4062,1min,AAPL
1661,2022-04-05 07:42:00,178.34,178.38,178.34,178.38,1575,1min,AAPL
1662,2022-04-05 07:43:00,178.35,178.35,178.33,178.33,983,1min,AAPL
1663,2022-04-05 07:44:00,178.33,178.4,178.33,178.4,2868,1min,AAPL
1664,2022-04-05 07:45:00,178.4,178.42,178.39,178.4,2592,1min,AAPL
1665,2022-04-05 07:46:00,178.4,178.4,178.35,178.35,2482,1min,AAPL
1666,2022-04-05 07:47:00,178.36,178.36,178.36,178.36,550,1min,AAPL
1667,2022-04-05 07:48:00,178.39,178.42,178.38,178.38,1197,1min,AAPL
1668,2022-04-05 07:49:00,178.42,178.42,178.42,178.42,200,1min,AAPL
1669,2022-04-05 07:52:00,178.41,178.41,178.37,178.37,400,1min,AAPL
1670,2022-04-05 07:53:00,178.36,178.36,178.36,178.36,100,1min,AAPL
1671,2022-04-05 07:58:00,178.37,178.37,178.36,178.36,270,1min,AAPL
